image_id,gt_verb,gt_object,gt_verb_synset,gt_object_synset,pred_verb_synset,pred_object_synset,category,similarity_level,bin
28641,sit_on,skateboard,sit.v.01,skateboard.n.01,model.v.03,skateboard.n.01,2,2,"(2, 2)"
36377,scratch,cat,rub.v.03,cat.n.01,abrade.v.01,cat.n.01,2,2,"(2, 2)"
1379,turn,motorcycle,turn.v.04,motorcycle.n.01,roll.v.01,motorcycle.n.01,2,2,"(2, 2)"
13587,stand_on,surfboard,stand.v.01,surfboard.n.01,bounce.v.05,surfboard.n.01,2,2,"(2, 2)"
32037,hold,horse,hold.v.02,horse.n.01,port.v.06,horse.n.01,2,2,"(2, 2)"
26984,adjust,tie,adjust.v.01,necktie.n.01,align.v.01,necktie.n.01,2,2,"(2, 2)"
2522,carry,suitcase,transport.v.02,bag.n.06,haul.v.02,bag.n.06,2,3,"(2, 3)"
7717,wash,knife,wash.v.03,knife.n.01,cleanse.v.01,knife.n.01,2,3,"(2, 3)"
28533,ride,bicycle,ride.v.01,bicycle.n.01,canter.v.03,bicycle.n.01,2,3,"(2, 3)"
36152,ride,boat,ride.v.01,boat.n.01,jockey.v.03,boat.n.01,2,3,"(2, 3)"
2664,repair,bicycle,repair.v.01,bicycle.n.01,patch.v.01,bicycle.n.01,2,3,"(2, 3)"
1176,wash,motorcycle,wash.v.03,motorcycle.n.01,wash_out.v.02,motorcycle.n.01,2,3,"(2, 3)"
37845,hold,sports_ball,hold.v.02,ball.n.01,seize.v.01,ball.n.01,2,3,"(2, 3)"
20271,train,dog,coach.v.01,dog.n.01,train.v.01,dog.n.01,2,3,"(2, 3)"
27267,inspect,truck,inspect.v.01,truck.n.01,peruse.v.01,truck.n.01,2,3,"(2, 3)"
16849,inspect,backpack,inspect.v.01,backpack.n.01,check.v.02,backpack.n.01,2,3,"(2, 3)"
35773,lie_on,surfboard,lie.v.02,surfboard.n.01,lie_awake.v.01,surfboard.n.01,2,3,"(2, 3)"
17391,inspect,boat,inspect.v.01,boat.n.01,size_up.v.01,boat.n.01,2,3,"(2, 3)"
15891,flip,skateboard,flip.v.04,skateboard.n.01,jerk.v.05,skateboard.n.01,2,3,"(2, 3)"
11478,read,book,read.v.01,book.n.01,decipher.v.02,book.n.01,2,3,"(2, 3)"
31421,row,boat,row.v.01,boat.n.01,stroke.v.03,boat.n.01,2,3,"(2, 3)"
1926,sit_at,dining_table,sit.v.01,dining_table.n.01,lounge.v.01,dining_table.n.01,2,3,"(2, 3)"
23608,hold,cow,hold.v.02,cow.n.01,clasp.v.04,cow.n.01,2,3,"(2, 3)"
2970,hold,motorcycle,hold.v.02,motorcycle.n.01,seize.v.01,motorcycle.n.01,2,3,"(2, 3)"
28472,lose,umbrella,lose.v.01,umbrella.n.01,lose.v.05,umbrella.n.01,2,3,"(2, 3)"
35970,board,airplane,board.v.01,airplane.n.01,emplane.v.01,airplane.n.01,2,3,"(2, 3)"
8684,grind,skateboard,slide.v.03,skateboard.n.01,skim_over.v.02,skateboard.n.01,2,3,"(2, 3)"
23837,ride,skateboard,ride.v.01,skateboard.n.01,canter.v.03,skateboard.n.01,2,3,"(2, 3)"
11427,type_on,keyboard,type.v.01,keyboard.n.01,touch-type.v.01,keyboard.n.01,2,3,"(2, 3)"
18653,milk,cow,milk.v.01,cow.n.01,strip.v.12,cow.n.01,2,3,"(2, 3)"
1494,buy,pizza,buy.v.01,pizza.n.01,buy_back.v.01,pizza.n.01,2,3,"(2, 3)"
34666,sit_on,chair,sit.v.01,chair.n.01,lounge.v.01,chair.n.01,2,3,"(2, 3)"
23521,carry,pizza,transport.v.02,pizza.n.01,cart_off.v.01,pizza.n.01,2,3,"(2, 3)"
37409,feed,elephant,feed.v.01,elephant.n.01,victual.v.01,elephant.n.01,2,3,"(2, 3)"
1838,pick_up,sports_ball,pick_up.v.02,ball.n.01,grab.v.03,ball.n.01,2,3,"(2, 3)"
15284,cut_with,knife,cut.v.01,knife.n.01,slice_into.v.01,knife.n.01,2,3,"(2, 3)"
34836,hop_on,bicycle,hop_on.v.01,bicycle.n.01,remount.v.01,bicycle.n.01,2,3,"(2, 3)"
26538,wash,sheep,wash.v.03,sheep.n.01,wash_out.v.02,sheep.n.01,2,3,"(2, 3)"
32249,carry,skateboard,transport.v.02,skateboard.n.01,cart.v.02,skateboard.n.01,2,3,"(2, 3)"
12147,carry,skateboard,transport.v.02,skateboard.n.01,cart.v.02,skateboard.n.01,2,3,"(2, 3)"
34276,repair,skis,repair.v.01,ski.n.01,piece.v.05,ski.n.01,2,3,"(2, 3)"
24330,train,horse,coach.v.01,horse.n.01,mentor.v.01,horse.n.01,2,3,"(2, 3)"
6682,light,cake,ignite.v.01,cake.n.03,kindle.v.02,cake.n.03,2,3,"(2, 3)"
25541,smell,pizza,smell.v.01,pizza.n.01,snuff.v.01,pizza.n.01,2,3,"(2, 3)"
4793,wash,boat,wash.v.03,boat.n.01,scrub.v.01,boat.n.01,2,3,"(2, 3)"
10725,adjust,snowboard,adjust.v.01,snowboard.n.01,attune.v.01,snowboard.n.01,2,3,"(2, 3)"
24935,jump,snowboard,jump.v.01,snowboard.n.01,vault.v.02,snowboard.n.01,2,3,"(2, 3)"
6181,inspect,boat,inspect.v.01,boat.n.01,examine.v.02,boat.n.01,2,4,"(2, 4)"
17563,race,horse,race.v.04,horse.n.01,rush.v.01,horse.n.01,2,4,"(2, 4)"
16885,sign,baseball_bat,sign.v.01,baseball_bat.n.01,autograph.v.01,baseball_bat.n.01,2,4,"(2, 4)"
33552,race,motorcycle,race.v.04,motorcycle.n.01,rush.v.01,motorcycle.n.01,2,4,"(2, 4)"
13601,board,car,board.v.01,car.n.01,embark.v.01,car.n.01,2,4,"(2, 4)"
11436,board,bus,board.v.01,bus.n.01,embark.v.01,bus.n.01,2,4,"(2, 4)"
34591,wave,bus,beckon.v.01,bus.n.01,beckon.v.03,bus.n.01,2,4,"(2, 4)"
27181,make,cake,make.v.15,cake.n.03,construct.v.01,cake.n.03,2,4,"(2, 4)"
670,pull,tie,pull.v.01,necktie.n.01,pull.v.04,necktie.n.01,2,4,"(2, 4)"
21921,sign,sports_ball,sign.v.01,ball.n.01,autograph.v.01,ball.n.01,2,4,"(2, 4)"
31140,inspect,bottle,inspect.v.01,bottle.n.01,examine.v.02,bottle.n.01,2,4,"(2, 4)"
18550,inspect,bus,inspect.v.01,bus.n.01,examine.v.02,bus.n.01,2,4,"(2, 4)"
9779,board,car,board.v.01,car.n.01,embark.v.01,car.n.01,2,4,"(2, 4)"
11761,inspect,cup,inspect.v.01,cup.n.01,examine.v.02,cup.n.01,2,4,"(2, 4)"
8865,race,horse,race.v.04,horse.n.01,rush.v.01,horse.n.01,2,4,"(2, 4)"
32624,tie,boat,tie.v.01,boat.n.01,cord.v.02,boat.n.01,2,4,"(2, 4)"
31173,board,boat,board.v.01,boat.n.01,embark.v.01,boat.n.01,2,4,"(2, 4)"
32182,pull,kite,pull.v.01,kite.n.03,pull.v.04,kite.n.03,2,4,"(2, 4)"
17275,inspect,bench,inspect.v.01,bench.n.01,examine.v.02,bench.n.01,2,4,"(2, 4)"
1016,inspect,motorcycle,inspect.v.01,motorcycle.n.01,examine.v.02,motorcycle.n.01,2,4,"(2, 4)"
9397,inspect,kite,inspect.v.01,kite.n.03,examine.v.02,kite.n.03,2,4,"(2, 4)"
20867,dry,dog,dry.v.01,dog.n.01,exsiccate.v.01,dog.n.01,2,4,"(2, 4)"
6157,make,pizza,make.v.15,pizza.n.01,construct.v.01,pizza.n.01,2,4,"(2, 4)"
22952,buy,banana,buy.v.01,banana.n.02,get.v.22,banana.n.02,2,4,"(2, 4)"
15616,groom,horse,groom.v.03,horse.n.01,perfume.v.01,post_horse.n.01,3,1,"(3, 1)"
36190,sit_on,boat,sit.v.01,boat.n.01,cuddle.v.01,small_ship.n.01,3,1,"(3, 1)"
18604,kiss,horse,snog.v.01,horse.n.01,smooch.v.01,farm_horse.n.01,3,1,"(3, 1)"
16045,wield,knife,wield.v.02,knife.n.01,mouse.v.02,battle-ax.n.01,3,1,"(3, 1)"
15027,hold,skis,hold.v.02,ski.n.01,tether.v.01,stringer.n.03,3,1,"(3, 1)"
25470,eat,pizza,eat.v.01,pizza.n.01,slather.v.01,pepperoni_pizza.n.01,3,1,"(3, 1)"
28428,hop_on,motorcycle,hop_on.v.01,motorcycle.n.01,step.v.02,amphibian.n.01,3,1,"(3, 1)"
1298,brush_with,toothbrush,brush.v.01,toothbrush.n.01,beat.v.08,corer.n.01,3,1,"(3, 1)"
36852,wash,motorcycle,wash.v.03,motorcycle.n.01,elute.v.01,skateboard.n.01,3,1,"(3, 1)"
14716,ride,skateboard,ride.v.01,skateboard.n.01,bear.v.04,drafting_board.n.01,3,1,"(3, 1)"
2394,jump,horse,jump.v.01,horse.n.01,lope.v.01,draft_horse.n.01,3,1,"(3, 1)"
30915,drive,boat,drive.v.01,boat.n.01,start.v.09,paddle_steamer.n.01,3,1,"(3, 1)"
14314,push,motorcycle,push.v.01,motorcycle.n.01,bundle_off.v.01,technical.n.01,3,1,"(3, 1)"
30669,jump,motorcycle,jump.v.01,motorcycle.n.01,rush.v.02,finisher.n.05,3,1,"(3, 1)"
31566,wash,bicycle,wash.v.03,bicycle.n.01,dip.v.13,carriage.n.02,3,1,"(3, 1)"
34436,sit_at,dining_table,sit.v.01,dining_table.n.01,disembark.v.01,platform_bed.n.01,3,1,"(3, 1)"
8575,straddle,bicycle,straddle.v.01,bicycle.n.01,step.v.01,snowmobile.n.01,3,1,"(3, 1)"
17875,ride,horse,ride.v.01,horse.n.01,lead.v.04,bucking_bronco.n.01,3,1,"(3, 1)"
25077,stand_on,skateboard,stand.v.01,skateboard.n.01,reposition.v.02,snowboard.n.01,3,1,"(3, 1)"
27885,push,motorcycle,push.v.01,motorcycle.n.01,sideswipe.v.01,truck.n.01,3,1,"(3, 1)"
4202,carry,umbrella,transport.v.02,umbrella.n.01,sling.v.02,venetian_blind.n.01,3,1,"(3, 1)"
7434,park,bicycle,park.v.02,bicycle.n.01,shelve.v.02,tumbrel.n.01,3,1,"(3, 1)"
26288,walk,horse,walk.v.09,horse.n.01,two-step.v.01,bucking_bronco.n.01,3,1,"(3, 1)"
11535,break,baseball_bat,break.v.05,baseball_bat.n.01,uproot.v.02,cricket_bat.n.01,3,1,"(3, 1)"
18649,flip,skateboard,flip.v.04,skateboard.n.01,change_by_reversal.v.01,jinrikisha.n.01,3,1,"(3, 1)"
32250,ride,motorcycle,ride.v.01,motorcycle.n.01,bobsled.v.01,amphibian.n.01,3,1,"(3, 1)"
30056,wash,horse,wash.v.03,horse.n.01,dechlorinate.v.01,liver_chestnut.n.01,3,1,"(3, 1)"
31284,grind,snowboard,slide.v.03,snowboard.n.01,channel.v.02,diving_board.n.01,3,1,"(3, 1)"
3240,launch,kite,launch.v.02,kite.n.03,kick_up.v.01,water_pistol.n.01,3,1,"(3, 1)"
36774,pet,horse,pet.v.01,horse.n.01,palpate.v.01,yearling.n.02,3,1,"(3, 1)"
13765,ride,truck,ride.v.01,truck.n.01,goad.v.02,sport_utility.n.01,3,1,"(3, 1)"
25764,drive,train,drive.v.01,train.n.01,swing.v.03,wagon.n.01,3,1,"(3, 1)"
24691,feed,dog,feed.v.01,dog.n.01,ration.v.02,chihuahua.n.03,3,1,"(3, 1)"
24913,pick_up,pizza,pick_up.v.02,pizza.n.01,retrieve.v.03,sandwich_plate.n.01,3,1,"(3, 1)"
12721,stand_on,chair,stand.v.01,chair.n.01,windsurf.v.01,hammock.n.02,3,1,"(3, 1)"
30137,ride,horse,ride.v.01,horse.n.01,course.v.01,quarter_horse.n.01,3,1,"(3, 1)"
33794,hold,book,hold.v.02,book.n.01,disengage.v.01,tip_sheet.n.01,3,1,"(3, 1)"
26003,hop_on,horse,hop_on.v.01,horse.n.01,horse.v.01,polo_pony.n.01,3,1,"(3, 1)"
11160,hold,toothbrush,hold.v.02,toothbrush.n.01,anchor.v.02,brush.n.02,3,1,"(3, 1)"
21299,train,horse,coach.v.01,horse.n.01,tone.v.05,mudder.n.01,3,1,"(3, 1)"
9079,ride,bus,ride.v.01,bus.n.01,yoke.v.03,telpher.n.01,3,1,"(3, 1)"
9566,exit,bus,exit.v.01,bus.n.01,hop_out.v.01,personnel_carrier.n.01,3,2,"(3, 2)"
3350,ride,sheep,ride.v.01,sheep.n.01,surfboard.v.01,mountain_goat.n.01,3,2,"(3, 2)"
19468,park,motorcycle,park.v.02,motorcycle.n.01,moor.v.01,minibike.n.01,3,2,"(3, 2)"
35439,load,train,load.v.01,train.n.01,work.v.21,car_train.n.01,3,2,"(3, 2)"
31906,kiss,person,snog.v.01,person.n.01,mouth.v.03,pontifex.n.01,3,2,"(3, 2)"
33404,stand_on,chair,stand.v.01,chair.n.01,line_up.v.03,lawn_chair.n.01,3,2,"(3, 2)"
34403,cut,cake,cut.v.01,cake.n.03,shorten.v.03,angel_cake.n.01,3,2,"(3, 2)"
10050,lie_on,couch,lie.v.02,sofa.n.01,backstroke.v.01,musnud.n.01,3,2,"(3, 2)"
31563,sit_on,motorcycle,sit.v.01,motorcycle.n.01,seat.v.07,trail_bike.n.01,3,2,"(3, 2)"
17842,turn,motorcycle,turn.v.04,motorcycle.n.01,circle.v.02,bicycle.n.01,3,2,"(3, 2)"
26225,feed,cow,feed.v.01,cow.n.01,breastfeed.v.01,lesser_kudu.n.01,3,2,"(3, 2)"
25054,open,laptop,open.v.01,laptop.n.01,unfasten.v.01,notebook.n.02,3,2,"(3, 2)"
5061,hold,skateboard,hold.v.02,skateboard.n.01,touch.v.05,motor_scooter.n.01,3,2,"(3, 2)"
8963,walk,bicycle,walk.v.09,bicycle.n.01,shuffle.v.01,pedicab.n.01,3,2,"(3, 2)"
32553,park,bicycle,park.v.02,bicycle.n.01,double-park.v.01,motor_scooter.n.01,3,2,"(3, 2)"
793,swing,baseball_bat,swing.v.01,baseball_bat.n.01,box.v.02,croquet_mallet.n.01,3,2,"(3, 2)"
32181,eat,broccoli,eat.v.01,broccoli.n.02,feast.v.02,cabbage.n.01,3,2,"(3, 2)"
24210,hold,tie,hold.v.02,necktie.n.01,finger.v.01,ascot.n.01,3,2,"(3, 2)"
23673,read,cell_phone,read.v.01,cellular_telephone.n.01,skim.v.07,push-button_radio.n.01,3,2,"(3, 2)"
28883,catch,sports_ball,catch.v.04,ball.n.01,retrieve.v.03,wiffle.n.01,3,2,"(3, 2)"
16140,wash,boat,wash.v.03,boat.n.01,soak.v.01,surfboat.n.01,3,2,"(3, 2)"
37582,type_on,laptop,type.v.01,laptop.n.01,note.v.04,hand-held_computer.n.01,3,2,"(3, 2)"
8542,straddle,bicycle,straddle.v.01,bicycle.n.01,piggyback.v.01,scooter.n.02,3,2,"(3, 2)"
14801,wear,backpack,wear.v.09,backpack.n.01,spruce_up.v.02,saddlebag.n.01,3,2,"(3, 2)"
18187,load,truck,load.v.01,truck.n.01,hoist.v.02,tandem_trailer.n.01,3,2,"(3, 2)"
4920,sit_on,skateboard,sit.v.01,skateboard.n.01,recline.v.02,self-propelled_vehicle.n.01,3,2,"(3, 2)"
14916,flip,skateboard,flip.v.04,skateboard.n.01,throw_back.v.01,surfboard.n.01,3,2,"(3, 2)"
2336,chase,bird,chase.v.01,bird.n.01,bag.v.01,phoebe.n.03,3,2,"(3, 2)"
12820,straddle,horse,straddle.v.01,horse.n.01,ride_horseback.v.01,quagga.n.01,3,2,"(3, 2)"
4207,wash,motorcycle,wash.v.03,motorcycle.n.01,vacuum.v.01,bicycle.n.01,3,2,"(3, 2)"
3332,sit_on,motorcycle,sit.v.01,motorcycle.n.01,perch.v.01,trail_bike.n.01,3,2,"(3, 2)"
35480,watch,elephant,watch.v.01,elephant.n.01,contemplate.v.01,columbian_mammoth.n.01,3,2,"(3, 2)"
13984,sail,boat,sail.v.01,boat.n.01,canoe.v.01,bottom.n.07,3,2,"(3, 2)"
4536,cut,hot_dog,cut.v.01,hotdog.n.01,hash.v.01,person.n.01,3,2,"(3, 2)"
34036,sit_on,skateboard,sit.v.01,skateboard.n.01,seat.v.07,aquaplane.n.01,3,2,"(3, 2)"
24983,repair,umbrella,repair.v.01,umbrella.n.01,weld.v.01,gamp.n.01,3,2,"(3, 2)"
6808,carry,keyboard,transport.v.02,keyboard.n.01,bucket.v.02,spinet.n.01,3,2,"(3, 2)"
4749,serve,sports_ball,serve.v.15,ball.n.01,project.v.11,object_ball.n.01,3,2,"(3, 2)"
20946,hold,baseball_bat,hold.v.02,baseball_bat.n.01,hold.v.14,croquet_mallet.n.01,3,2,"(3, 2)"
7118,cook,pizza,cook.v.01,pizza.n.01,decoct.v.01,quesadilla.n.01,3,2,"(3, 2)"
7564,sit_on,bicycle,sit.v.01,bicycle.n.01,set_down.v.04,self-propelled_vehicle.n.01,3,2,"(3, 2)"
28999,lie_on,bench,lie.v.02,bench.n.01,lay.v.02,pew.n.01,3,3,"(3, 3)"
34191,wear,backpack,wear.v.09,backpack.n.01,habit.v.01,schoolbag.n.01,3,3,"(3, 3)"
7979,wash,truck,wash.v.03,truck.n.01,scrub.v.02,delivery_truck.n.01,3,3,"(3, 3)"
35622,ride,bus,ride.v.01,bus.n.01,canter.v.03,shuttle_bus.n.01,3,3,"(3, 3)"
14245,launch,boat,launch.v.02,boat.n.01,thrust.v.01,felucca.n.01,3,3,"(3, 3)"
14133,ride,bicycle,ride.v.01,bicycle.n.01,canter.v.03,bicycle-built-for-two.n.01,3,3,"(3, 3)"
35280,repair,bicycle,repair.v.01,bicycle.n.01,piece.v.05,boneshaker.n.01,3,3,"(3, 3)"
29887,exit,boat,exit.v.01,boat.n.01,step_out.v.01,gig.n.04,3,3,"(3, 3)"
9834,ride,skis,ride.v.01,ski.n.01,snowmobile.v.01,water_ski.n.01,3,3,"(3, 3)"
3062,sail,boat,sail.v.01,boat.n.01,beat.v.09,fireboat.n.01,3,3,"(3, 3)"
10677,hold,horse,hold.v.02,horse.n.01,cling_to.v.01,packhorse.n.01,3,3,"(3, 3)"
10159,hold,skateboard,hold.v.02,skateboard.n.01,seize.v.01,snowboard.n.01,3,3,"(3, 3)"
30757,ride,car,ride.v.01,car.n.01,jockey.v.03,electric.n.01,3,3,"(3, 3)"
6058,open,book,open.v.01,book.n.01,unfold.v.04,reissue.n.01,3,3,"(3, 3)"
34080,hold,skateboard,hold.v.02,skateboard.n.01,cradle.v.03,snowboard.n.01,3,3,"(3, 3)"
28510,ride,cow,ride.v.01,cow.n.01,ride_horseback.v.01,dairy_cattle.n.01,3,3,"(3, 3)"
17946,ride,bicycle,ride.v.01,bicycle.n.01,snowmobile.v.01,push-bike.n.01,3,3,"(3, 3)"
9459,direct,car,steer.v.01,car.n.01,navigate.v.02,loaner.n.02,3,3,"(3, 3)"
37288,eat,cake,eat.v.01,cake.n.03,picnic.v.01,white_cake.n.01,3,3,"(3, 3)"
22663,wash,elephant,wash.v.03,elephant.n.01,wash.v.09,american_mastodon.n.01,3,3,"(3, 3)"
33881,sit_on,surfboard,sit.v.01,surfboard.n.01,lounge.v.01,wake_board.n.01,3,3,"(3, 3)"
31095,hold,surfboard,hold.v.02,surfboard.n.01,handle.v.04,wake_board.n.01,3,3,"(3, 3)"
30129,lie_on,chair,lie.v.02,chair.n.01,rest.v.01,lawn_chair.n.01,3,3,"(3, 3)"
25029,assemble,kite,assemble.v.01,kite.n.03,construct.v.01,sport_kite.n.01,3,3,"(3, 3)"
26150,wear,tie,wear.v.09,necktie.n.01,dress.v.02,old_school_tie.n.01,3,3,"(3, 3)"
22403,eat_at,dining_table,eat.v.01,dining_table.n.01,eat.v.02,refectory_table.n.01,3,3,"(3, 3)"
13895,hold,umbrella,hold.v.02,umbrella.n.01,seize.v.01,parasol.n.01,3,3,"(3, 3)"
14586,walk,motorcycle,walk.v.09,motorcycle.n.01,promenade.v.02,minibike.n.01,3,3,"(3, 3)"
34932,fill,cup,fill.v.01,cup.n.01,replenish.v.01,kylix.n.01,3,3,"(3, 3)"
27089,direct,bus,steer.v.01,bus.n.01,redirect.v.01,minibus.n.01,3,3,"(3, 3)"
8295,drive,car,drive.v.01,car.n.01,helm.v.01,pace_car.n.01,3,3,"(3, 3)"
7015,herd,cow,herd.v.03,cow.n.01,shepherd.v.02,grade.n.09,3,3,"(3, 3)"
26466,drive,boat,drive.v.01,boat.n.01,coach.v.02,gunboat.n.01,3,3,"(3, 3)"
18583,carry,skis,transport.v.02,ski.n.01,haul.v.02,water_ski.n.01,3,3,"(3, 3)"
36746,jump,horse,jump.v.01,horse.n.01,hop.v.06,remount.n.01,3,3,"(3, 3)"
1371,repair,truck,repair.v.01,truck.n.01,renovate.v.01,lorry.n.02,3,3,"(3, 3)"
13574,set,clock,set.v.08,clock.n.01,reposition.v.02,weatherglass.n.01,3,3,"(3, 3)"
16428,hold,sports_ball,hold.v.02,ball.n.01,grip.v.01,volleyball.n.02,3,3,"(3, 3)"
9899,smell,donut,smell.v.01,doughnut.n.02,snuff.v.01,apple_fritter.n.01,3,3,"(3, 3)"
36326,drive,car,drive.v.01,car.n.01,drive_around.v.01,sports_car.n.01,3,3,"(3, 3)"
6494,sit_on,bed,sit.v.01,bed.n.01,lounge.v.01,trundle_bed.n.01,3,3,"(3, 3)"
4373,hop_on,elephant,hop_on.v.01,elephant.n.01,hop_on.v.01,odd-toed_ungulate.n.01,1,1,"(1, 1)"
8707,chase,dog,chase.v.01,dog.n.01,chase.v.01,fox_terrier.n.01,1,2,"(1, 2)"
7396,walk,bicycle,walk.v.09,bicycle.n.01,walk.v.09,bicycle-built-for-two.n.01,1,3,"(1, 3)"
23094,zip,suitcase,zip_up.v.01,bag.n.06,zip_up.v.01,gripsack.n.01,1,4,"(1, 4)"
1964,walk,cow,walk.v.09,cow.n.01,demonstrate.v.04,cow.n.01,2,1,"(2, 1)"
10413,hop_on,motorcycle,hop_on.v.01,motorcycle.n.01,ski_jump.v.01,motorcycle.n.01,2,2,"(2, 2)"
9468,walk,motorcycle,walk.v.09,motorcycle.n.01,stride.v.01,motorcycle.n.01,2,3,"(2, 3)"
28885,walk,motorcycle,walk.v.09,motorcycle.n.01,perambulate.v.01,car.n.01,3,1,"(3, 1)"
37447,block,frisbee,obstruct.v.02,frisbee.n.01,wall_in.v.01,token.n.03,3,2,"(3, 2)"
17508,hold,person,hold.v.02,person.n.01,cling_to.v.01,scout.n.03,3,3,"(3, 3)"
35974,fly,airplane,fly.v.03,airplane.n.01,fly.v.03,junk.n.02,1,1,"(1, 1)"
28103,eat,banana,eat.v.01,banana.n.02,eat.v.01,canistel.n.02,1,2,"(1, 2)"
27369,sit_on,couch,sit.v.01,sofa.n.01,sit.v.01,sleeper.n.07,1,3,"(1, 3)"
18494,scratch,dog,rub.v.03,dog.n.01,rub.v.03,pooch.n.01,1,4,"(1, 4)"
12476,wash,sink,wash.v.03,sink.n.01,lacquer.v.01,sink.n.01,2,1,"(2, 1)"
12940,hose,car,hose.v.01,car.n.01,sluice.v.02,car.n.01,2,2,"(2, 2)"
6137,walk,bicycle,walk.v.09,bicycle.n.01,stride.v.01,bicycle.n.01,2,3,"(2, 3)"
4912,carry,bicycle,transport.v.02,bicycle.n.01,carjack.v.01,coupe.n.01,3,1,"(3, 1)"
37117,wield,baseball_bat,wield.v.02,baseball_bat.n.01,parry.v.01,cricket_bat.n.01,3,2,"(3, 2)"
37563,hold,kite,hold.v.02,kite.n.03,clasp.v.04,sport_kite.n.01,3,3,"(3, 3)"
37092,throw,baseball_bat,throw.v.01,baseball_bat.n.01,throw.v.01,pin.n.08,1,1,"(1, 1)"
21573,stand_on,skateboard,stand.v.01,skateboard.n.01,stand.v.01,self-propelled_vehicle.n.01,1,2,"(1, 2)"
26099,lick,knife,lick.v.02,knife.n.01,lick.v.02,case_knife.n.01,1,3,"(1, 3)"
1931,hold,keyboard,hold.v.02,keyboard.n.01,hold.v.02,qwerty_keyboard.n.01,1,4,"(1, 4)"
21295,adjust,skis,adjust.v.01,ski.n.01,reface.v.01,ski.n.01,2,1,"(2, 1)"
32303,hold,banana,hold.v.02,banana.n.02,clench.v.02,banana.n.02,2,2,"(2, 2)"
31609,launch,boat,launch.v.02,boat.n.01,fire.v.02,boat.n.01,2,3,"(2, 3)"
9678,stand_on,skateboard,stand.v.01,skateboard.n.01,stride.v.01,minibike.n.01,3,1,"(3, 1)"
18748,set,umbrella,set.v.08,umbrella.n.01,switch_on.v.01,dome.n.04,3,2,"(3, 2)"
26686,pet,cow,pet.v.01,cow.n.01,cuddle.v.02,beef.n.01,3,3,"(3, 3)"
19486,sit_on,chair,sit.v.01,chair.n.01,sit.v.01,mercy_seat.n.01,1,1,"(1, 1)"
7361,stand_on,skateboard,stand.v.01,skateboard.n.01,stand.v.01,self-propelled_vehicle.n.01,1,2,"(1, 2)"
8553,stab,person,stab.v.02,person.n.01,stab.v.02,wassailer.n.01,1,3,"(1, 3)"
32128,straddle,dog,straddle.v.01,dog.n.01,straddle.v.01,watchdog.n.02,1,4,"(1, 4)"
29007,carry,backpack,transport.v.02,backpack.n.01,pass.v.01,backpack.n.01,2,1,"(2, 1)"
23026,groom,horse,groom.v.03,horse.n.01,fancify.v.01,horse.n.01,2,2,"(2, 2)"
32631,hold,cell_phone,hold.v.02,cellular_telephone.n.01,take.v.04,cellular_telephone.n.01,2,3,"(2, 3)"
33331,wash,car,wash.v.03,car.n.01,submerge.v.03,convertible.n.01,3,1,"(3, 1)"
11828,sit_on,motorcycle,sit.v.01,motorcycle.n.01,lean_back.v.01,moped.n.01,3,2,"(3, 2)"
1130,lie_on,chair,lie.v.02,chair.n.01,lay.v.02,rocking_chair.n.01,3,3,"(3, 3)"
26180,carry,baseball_bat,transport.v.02,baseball_bat.n.01,transport.v.02,midiron.n.01,1,1,"(1, 1)"
6937,carry,dog,transport.v.02,dog.n.01,transport.v.02,toy_terrier.n.01,1,2,"(1, 2)"
30422,pour,bottle,decant.v.01,bottle.n.01,decant.v.01,catsup_bottle.n.01,1,3,"(1, 3)"
25138,lose,umbrella,lose.v.01,umbrella.n.01,lose.v.01,gamp.n.01,1,4,"(1, 4)"
2017,open,microwave,open.v.01,microwave.n.01,gap.v.01,microwave.n.01,2,1,"(2, 1)"
4726,hold,wine_glass,hold.v.02,wineglass.n.01,bear.v.04,wineglass.n.01,2,2,"(2, 2)"
4447,carry,surfboard,transport.v.02,surfboard.n.01,bring.v.01,surfboard.n.01,2,3,"(2, 3)"
